listing_datetime,buy_price,quantity,listings,sell_price
2017-09-18 06:39:58 UTC,49030,14016,232,52769
2017-09-18 06:56:43 UTC,49030,14011,232,52967
2017-09-18 07:07:20 UTC,49030,14011,232,52967
2017-09-18 07:17:20 UTC,49027,13994,228,52127
2017-09-18 07:31:11 UTC,49031,14031,229,52399
2017-09-18 07:43:07 UTC,49031,14031,229,52399
2017-09-18 07:51:27 UTC,49031,14022,229,52900
2017-09-18 08:06:31 UTC,49031,14022,229,52900
2017-09-18 08:15:49 UTC,49032,14016,229,56493
2017-09-18 08:26:38 UTC,49032,14016,229,56493
2017-09-18 08:39:37 UTC,49133,14012,230,56495
2017-09-18 08:51:14 UTC,49133,14012,230,56495
2017-09-18 08:59:58 UTC,49201,14009,230,56250
2017-09-18 09:12:42 UTC,49201,14009,230,56250
2017-09-18 09:23:00 UTC,49134,14003,228,56031
2017-09-18 09:34:59 UTC,49134,13977,229,56023
2017-09-18 09:49:32 UTC,49134,13977,229,56023
2017-09-18 10:02:08 UTC,49033,13946,226,56020
2017-09-18 10:11:21 UTC,49033,13946,226,56020
2017-09-18 10:27:26 UTC,49151,13949,229,56022
2017-09-18 10:37:40 UTC,49034,13948,227,52500
2017-09-18 10:49:04 UTC,49034,13948,227,52500
2017-09-18 11:02:14 UTC,49035,13943,227,55723
2017-09-18 11:13:48 UTC,49035,13943,227,55723
2017-09-18 11:23:17 UTC,49101,13954,230,55615
2017-09-18 11:39:46 UTC,49103,13960,231,52002
2017-09-18 11:48:33 UTC,49103,13960,231,52002
2017-09-18 11:59:00 UTC,49103,13960,231,52002
2017-09-18 12:13:54 UTC,49103,13944,229,51802
2017-09-18 12:25:20 UTC,49500,13951,232,55604
2017-09-18 12:34:21 UTC,49500,13951,232,55604
2017-09-18 12:49:10 UTC,49033,13932,225,55618
2017-09-18 12:59:02 UTC,49033,13932,225,55618
2017-09-18 13:09:04 UTC,49036,13955,227,55535
2017-09-18 13:22:26 UTC,49035,13933,225,56474
2017-09-18 13:34:37 UTC,49035,13933,225,56474
2017-09-18 13:43:32 UTC,49037,13929,226,55520
2017-09-18 13:59:17 UTC,49037,13929,226,55520
2017-09-18 14:09:21 UTC,49033,13920,224,55499
2017-09-18 14:20:33 UTC,49033,13920,224,55499
2017-09-18 14:33:39 UTC,50000,13923,225,55400
2017-09-18 14:45:52 UTC,50000,13909,224,56522
2017-09-18 14:54:54 UTC,50000,13909,224,56522
2017-09-18 15:08:10 UTC,50002,13917,226,56518
2017-09-18 15:18:16 UTC,50002,13917,226,56518
2017-09-18 15:29:48 UTC,50212,13923,231,56018
2017-09-18 15:43:06 UTC,50212,13923,231,56018
2017-09-18 15:54:48 UTC,50249,13915,229,56017
2017-09-18 16:03:25 UTC,50249,13915,229,56017
2017-09-18 16:20:01 UTC,50004,13920,228,55616
2017-09-18 16:30:39 UTC,49035,13904,225,52900
2017-09-18 16:41:43 UTC,49035,13904,225,52900
2017-09-18 16:54:59 UTC,49035,13902,225,56000
2017-09-18 17:05:48 UTC,49035,13902,225,56000
2017-09-18 17:14:36 UTC,49035,13881,225,55997
2017-09-18 17:30:42 UTC,49228,13915,224,56522
2017-09-18 17:40:46 UTC,49228,13915,224,56522
2017-09-18 17:52:03 UTC,49329,13915,225,56523
2017-09-18 18:05:16 UTC,49329,13915,225,56523
2017-09-18 18:16:30 UTC,49362,13917,227,50503
2017-09-18 18:25:47 UTC,49362,13917,227,50503
2017-09-18 18:41:57 UTC,49228,13903,224,50000
2017-09-18 18:52:11 UTC,49494,13895,226,50505
2017-09-18 19:02:48 UTC,49494,13895,226,50505
2017-09-18 19:15:59 UTC,49027,13868,223,52089
2017-09-18 19:28:02 UTC,49027,13868,223,52089
2017-09-18 19:38:16 UTC,49027,13843,223,56305
2017-09-18 19:54:17 UTC,49331,14350,228,56516
2017-09-18 20:03:53 UTC,49331,14350,228,56516
2017-09-18 20:15:52 UTC,49400,14356,232,56416
2017-09-18 20:29:43 UTC,49400,14356,232,56416
2017-09-18 20:42:06 UTC,49436,14583,232,55410
2017-09-18 20:50:52 UTC,49436,14583,232,55410
2017-09-18 21:04:42 UTC,49435,14559,231,55408
2017-09-18 21:14:24 UTC,49435,14559,231,55408
2017-09-18 21:25:50 UTC,49443,14565,232,54498
2017-09-18 21:39:14 UTC,49446,14581,233,55400
2017-09-18 21:50:54 UTC,49446,14581,233,55400
2017-09-18 22:00:23 UTC,49543,14581,232,55095
2017-09-18 22:16:56 UTC,49543,14581,232,55095
2017-09-18 22:26:57 UTC,50003,14584,234,55097
2017-09-18 22:38:25 UTC,50003,14584,234,55097
2017-09-18 22:51:01 UTC,49444,14568,232,55400
2017-09-18 23:02:47 UTC,49334,14520,228,55000
2017-09-18 23:11:56 UTC,49334,14520,228,55000
2017-09-18 23:27:48 UTC,49336,14526,231,54510
2017-09-18 23:37:44 UTC,49336,14526,231,54510
2017-09-18 23:50:02 UTC,49438,14539,232,54998
2017-09-19 00:03:41 UTC,49445,14539,233,54000
2017-09-20 23:52:15 UTC,50100,13881,237,55183
2017-09-21 00:02:26 UTC,50100,13881,237,55183
2017-09-22 16:16:01 UTC,49893,14357,229,52996
2017-09-25 21:15:08 UTC,48332,6431,174,49883
2017-09-26 23:58:04 UTC,42315,6061,166,45315
2017-09-27 00:12:03 UTC,42315,6061,166,45315
2017-09-28 23:51:33 UTC,42550,5064,161,48993
2017-09-29 23:58:20 UTC,43210,5201,181,47983
2017-09-30 23:58:57 UTC,41195,4875,154,49275
